customer_id,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group
2079,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,No,40,Debit Card,7,Middle-aged
2080,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,16,PayPal,90,Adult
2081,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,No,17,Debit Card,14,Adult
2082,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,No,48,Bank Transfer,14,Young Adult
2083,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,28,Venmo,90,Middle-aged
2084,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,26,Credit Card,14,Middle-aged
2085,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Standard,No,43,Bank Transfer,90,Adult
2086,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Free Shipping,No,38,Debit Card,7,Senior
2087,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,2-Day Shipping,No,36,Cash,90,Senior
2088,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,No,1,Credit Card,7,Middle-aged
2089,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Standard,No,49,Debit Card,365,Adult
2090,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,41,Credit Card,90,Adult
2091,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,21,Debit Card,30,Middle-aged
2092,Male,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,Next Day Air,No,24,Bank Transfer,90,Adult
2093,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,No,27,Bank Transfer,7,Middle-aged
2094,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,No,4,Debit Card,365,Young Adult
2095,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,No,19,Venmo,365,Middle-aged
2096,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Store Pickup,No,1,Bank Transfer,14,Adult
2097,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Free Shipping,No,27,Debit Card,365,Young Adult
2098,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,5,Credit Card,7,Adult
2099,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,No,20,Venmo,90,Middle-aged
2100,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Express,No,50,PayPal,365,Adult
2101,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,36,Cash,14,Senior
2102,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,12,Bank Transfer,14,Middle-aged
2103,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,Store Pickup,No,23,Cash,30,Young Adult
2104,Male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,Store Pickup,No,21,Venmo,7,Adult
2105,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Free Shipping,No,47,Venmo,7,Middle-aged
2106,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,No,38,Venmo,14,Senior
2107,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Standard,No,40,Credit Card,90,Middle-aged
2108,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,Standard,No,35,PayPal,90,Middle-aged
2109,Male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,No,Express,No,4,Credit Card,90,Middle-aged
2110,Male,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,No,Free Shipping,No,28,Venmo,90,Middle-aged
2111,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Store Pickup,No,36,Debit Card,90,Middle-aged
2112,Male,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,15,Bank Transfer,365,Middle-aged
2113,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,2-Day Shipping,No,7,Cash,14,Middle-aged
2114,Male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Store Pickup,No,29,PayPal,90,Senior
2115,Male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,No,Standard,No,12,Debit Card,365,Adult
2116,Male,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,No,16,Bank Transfer,14,Middle-aged
2117,Male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,No,Express,No,50,Debit Card,14,Senior
2118,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Free Shipping,No,11,Debit Card,365,Adult
2119,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,2-Day Shipping,No,28,Debit Card,90,Middle-aged
2120,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,No,36,Venmo,14,Middle-aged
2121,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,38,PayPal,90,Middle-aged
2122,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,No,32,Bank Transfer,30,Middle-aged
2123,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,Express,No,42,Debit Card,7,Adult
2124,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Express,No,22,Debit Card,14,Middle-aged
2125,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,22,Venmo,90,Middle-aged
2126,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,31,PayPal,90,Middle-aged
2127,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,Express,No,28,Credit Card,30,Senior
2128,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,No,40,Debit Card,7,Senior
2129,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,No,21,PayPal,7,Senior
2130,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,No,12,PayPal,90,Adult
2131,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,33,Credit Card,365,Young Adult
2132,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,No,9,Bank Transfer,14,Young Adult
2133,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,No,15,Debit Card,7,Young Adult
2134,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,No,13,Bank Transfer,365,Young Adult
2135,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,35,Credit Card,14,Middle-aged
2136,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,No,1,Debit Card,90,Adult
2137,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,No,25,Bank Transfer,14,Middle-aged
2138,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,20,Credit Card,90,Adult
2139,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,36,Venmo,90,Senior
2140,Male,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Free Shipping,No,33,Cash,7,Adult
2141,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Standard,No,36,Cash,14,Middle-aged
2142,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,No,32,PayPal,365,Young Adult
2143,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,No,21,Venmo,90,Middle-aged
2144,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Next Day Air,No,48,Venmo,14,Middle-aged
2145,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Free Shipping,No,25,PayPal,90,Middle-aged
2146,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Standard,No,32,PayPal,365,Adult
2147,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Standard,No,45,PayPal,90,Middle-aged
2148,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,Standard,No,4,Cash,14,Middle-aged
2149,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,No,19,PayPal,14,Young Adult
2150,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Standard,No,1,Bank Transfer,7,Adult
2151,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,No,12,Cash,7,Middle-aged
2152,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,No,18,Venmo,30,Senior
2153,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,No,43,Bank Transfer,14,Adult
2154,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,No,31,PayPal,365,Adult
2155,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,No,33,Cash,90,Middle-aged
2156,Male,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Store Pickup,No,46,PayPal,30,Adult
2157,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,41,Debit Card,14,Adult
2158,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Next Day Air,No,41,Venmo,14,Middle-aged
2159,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Standard,No,9,Bank Transfer,14,Young Adult
2160,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,Free Shipping,No,34,Cash,365,Young Adult
2161,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Express,No,21,PayPal,365,Middle-aged
2162,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,No,5,Debit Card,14,Young Adult
2163,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Free Shipping,No,32,PayPal,7,Middle-aged
2164,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Express,No,44,Bank Transfer,30,Middle-aged
2165,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Next Day Air,No,46,PayPal,14,Middle-aged
2166,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,No,42,Credit Card,90,Adult
2167,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Express,No,50,Credit Card,14,Adult
2168,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Standard,No,33,Venmo,14,Adult
2169,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,No,32,Cash,90,Young Adult
2170,Male,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,32,Bank Transfer,14,Adult
2171,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,No,37,Venmo,90,Adult
2172,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,9,Cash,14,Adult
2173,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,No,6,PayPal,14,Adult
2174,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,2-Day Shipping,No,36,Venmo,90,Young Adult
2175,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,1,Cash,365,Middle-aged
2176,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,48,Credit Card,14,Senior
2177,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,44,Debit Card,90,Young Adult
2178,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Express,No,9,PayPal,14,Young Adult
2179,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Standard,No,32,Venmo,365,Young Adult
2180,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,14,PayPal,30,Middle-aged
2181,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,43,Cash,90,Middle-aged
2182,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,32,Bank Transfer,14,Young Adult
2183,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,26,Venmo,14,Middle-aged
2184,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,2,Cash,30,Adult
2185,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,Free Shipping,No,16,PayPal,90,Adult
2186,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Express,No,50,Debit Card,90,Adult
2187,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,6,PayPal,90,Middle-aged
2188,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Free Shipping,No,20,PayPal,365,Adult
2189,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,Next Day Air,No,9,Credit Card,7,Middle-aged
2190,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,Express,No,47,Credit Card,14,Adult
2191,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Express,No,33,Credit Card,365,Middle-aged
2192,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,46,Cash,14,Adult
2193,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,No,9,Credit Card,30,Middle-aged
2194,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Express,No,8,PayPal,30,Adult
2195,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Standard,No,48,Bank Transfer,90,Senior
2196,Male,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Next Day Air,No,2,Cash,30,Middle-aged
2197,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Next Day Air,No,31,PayPal,7,Young Adult
2198,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,40,Venmo,30,Adult
2199,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,35,Venmo,30,Middle-aged
2200,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,40,Debit Card,30,Adult
2201,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,27,Debit Card,90,Middle-aged
2202,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,10,Venmo,365,Adult
2203,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,Next Day Air,No,23,Credit Card,7,Middle-aged
2204,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,No,32,Cash,90,Middle-aged
2205,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,6,Debit Card,30,Young Adult
2206,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,Express,No,27,PayPal,7,Middle-aged
2207,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,Store Pickup,No,25,Bank Transfer,14,Middle-aged
2208,Male,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,No,11,Credit Card,365,Senior
2209,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,No,23,PayPal,30,Adult
2210,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,No,44,Bank Transfer,90,Middle-aged
2211,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Store Pickup,No,35,PayPal,14,Adult
2212,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,45,Debit Card,90,Middle-aged
2213,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,22,Bank Transfer,90,Middle-aged
2214,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,No,18,Debit Card,90,Middle-aged
2215,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,No,20,Debit Card,7,Middle-aged
2216,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,No,28,Credit Card,14,Young Adult
2217,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,15,Venmo,14,Middle-aged
2218,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,42,Bank Transfer,14,Adult
2219,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,20,Debit Card,90,Senior
2220,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,16,Bank Transfer,14,Adult
2221,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,47,Cash,365,Young Adult
2222,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Free Shipping,No,34,Credit Card,365,Young Adult
2223,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,30,Credit Card,7,Adult
2224,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,5,PayPal,90,Adult
2225,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,38,Cash,90,Young Adult
2226,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,18,Credit Card,365,Adult
2227,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,28,Cash,365,Young Adult
2228,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,42,Credit Card,14,Adult
2229,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Free Shipping,No,5,Credit Card,7,Middle-aged
2230,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Express,No,50,Venmo,30,Senior
2231,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,No,33,Venmo,14,Middle-aged
2232,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,1,Credit Card,7,Adult
2233,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,No,14,Cash,14,Senior
2234,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,No,48,Credit Card,30,Adult
2235,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,No,Express,No,26,Cash,7,Adult
2236,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,No,44,Credit Card,365,Adult
2237,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,18,Debit Card,14,Young Adult
2238,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,31,Venmo,90,Middle-aged
2239,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Standard,No,18,Debit Card,7,Adult
2240,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,41,Credit Card,90,Middle-aged
2241,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,No,18,Debit Card,90,Middle-aged
2242,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,3,Bank Transfer,14,Young Adult
2243,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,Next Day Air,No,5,Credit Card,14,Young Adult
2244,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,13,Debit Card,365,Middle-aged
2245,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,22,PayPal,365,Adult
2246,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,45,PayPal,14,Middle-aged
2247,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,39,PayPal,90,Middle-aged
2248,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,Next Day Air,No,18,Venmo,365,Adult
2249,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,19,PayPal,14,Senior
2250,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,No,29,Debit Card,7,Middle-aged
2251,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,No,Store Pickup,No,19,Credit Card,7,Middle-aged
2252,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,22,Debit Card,30,Adult
2253,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Express,No,21,Bank Transfer,365,Middle-aged
2254,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,No,22,PayPal,30,Senior
2255,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,No,44,PayPal,90,Young Adult
2256,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,42,Bank Transfer,90,Middle-aged
2257,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,No,Standard,No,33,Credit Card,90,Adult
2258,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,4.2,No,Standard,No,6,Bank Transfer,365,Middle-aged
2259,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,44,Credit Card,90,Young Adult
2260,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,No,24,Cash,365,Middle-aged
2261,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,No,Express,No,16,PayPal,90,Adult
2262,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,No,12,Bank Transfer,14,Middle-aged
2263,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,No,50,PayPal,30,Middle-aged
2264,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,42,Cash,90,Middle-aged
2265,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,50,PayPal,30,Middle-aged
2266,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,No,10,PayPal,90,Adult
2267,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,No,32,Debit Card,7,Young Adult
2268,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,No,37,Venmo,7,Adult
2269,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,15,Bank Transfer,30,Senior
2270,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,No,27,Credit Card,365,Middle-aged
2271,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,No,7,Venmo,7,Adult
2272,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,49,PayPal,90,Adult
2273,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Standard,No,44,PayPal,30,Adult
2274,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,No,13,PayPal,14,Middle-aged
2275,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Next Day Air,No,38,PayPal,14,Middle-aged
2276,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,10,Debit Card,7,Adult
2277,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,25,Debit Card,7,Adult
2278,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Next Day Air,No,18,Credit Card,90,Young Adult
2279,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,No,6,Cash,90,Senior
2280,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,No,35,Bank Transfer,90,Middle-aged
2281,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,No,31,Credit Card,14,Young Adult
2282,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,No,41,Bank Transfer,365,Adult
2283,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,8,Credit Card,365,Young Adult
2284,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,34,Credit Card,14,Middle-aged
2285,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Express,No,20,Venmo,365,Adult
2286,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,38,PayPal,90,Adult
2287,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,35,Venmo,90,Senior
2288,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,Store Pickup,No,6,Debit Card,365,Senior
2289,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,50,PayPal,7,Adult
2290,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,47,Venmo,7,Senior
2291,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,23,PayPal,90,Adult
2292,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,13,Credit Card,90,Adult
2293,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,31,Debit Card,30,Middle-aged
2294,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,16,Debit Card,90,Adult
2295,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,No,40,Debit Card,365,Middle-aged
2296,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,45,PayPal,90,Middle-aged
2297,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,50,Venmo,90,Middle-aged
2298,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,1,Bank Transfer,90,Middle-aged
2299,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,10,Cash,90,Adult
